Step,Temperature_K,Time_s,Rate,X_i,X_active,f_norm
Step_2_rxn,1123.15,96.00000000000001,0.0037634124668455803,0.8755095978741073,0.8755095978741073,0.5410827531627819
Step_2_rxn,1123.15,99.00000000000004,0.0036911979448939532,0.8867879883378743,0.8867879883378743,0.5307001462335255
Step_2_rxn,1123.15,102.00000000000006,0.0036294398916425696,0.8978636861146838,0.8978636861146838,0.521820912884107
Step_2_rxn,1123.15,105.00000000000006,0.003544579829321545,0.9087175592400155,0.9087175592400155,0.5096201996859836
Step_2_rxn,1123.15,108.00000000000004,0.003464964205708206,0.9193225902521709,0.9193225902521709,0.49817350305121777
Step_2_rxn,1123.15,111.00000000000006,0.003405073759450059,0.9297165567228984,0.9297165567228984,0.4895627839671447
Step_2_rxn,1123.15,114.00000000000004,0.0033627423793319254,0.9399558675365073,0.9399558675365073,0.48347661087257066
Step_2_rxn,1123.15,117.00000000000006,0.00333246159269869,0.950085320379839,0.950085320379839,0.4791230058548409
Step_2_rxn,1123.15,120.00000000000006,0.0033178248050576473,0.960146815554913,0.960146815554913,0.47701860900117565
Step_2_rxn,1123.15,123.00000000000004,0.0033142945316792663,0.9701808250269872,,
Step_2_rxn,1123.15,126.00000000000003,0.0033031617698771327,0.980192650182643,,
Step_2_rxn,1123.15,129.00000000000003,0.0032785463039454047,0.990150390356187,,
Step_2_rxn,1123.15,132.0,0.0032316913791908034,1.0,,
Step_2_rxn,1173.15,11.999999999999995,0.002833874666324777,0.0,,
Step_2_rxn,1173.15,14.999999999999993,0.0029780372659054446,0.010091885611818854,,
Step_2_rxn,1173.15,18.0,0.003580100395689595,0.021479528074250586,,
Step_2_rxn,1173.15,21.000000000000007,0.004901503806198023,0.03620710488688244,0.03620710488688244,0.43527399722216176
Step_2_rxn,1173.15,23.999999999999993,0.007487723628865529,0.05771993363435631,0.05771993363435631,0.6649411125438297
Step_2_rxn,1173.15,26.999999999999993,0.011260721946954136,0.0902749981908797,0.0902749981908797,0.9999991119582593
